Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8CC5CA,2017.09,508.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.03,889.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.09,686.035,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.03,524.46,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.09,635.72,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.03,608.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.09,647.931,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC6CA,2016.09,146.068,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.03,131.567,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.09,155.356,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2018.03,131.737,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2018.09,113.494,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2019.03,104.386,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2019.09,133.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2020.03,94.555,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2020.09,187.316,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2016.09,277.835,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2017.03,161.816,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2017.09,231.826,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2018.03,236.644,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2018.09,276.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2019.03,192.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2019.09,295.799,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2020.03,194.137,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2020.09,414.039,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC8CA,2016.09,431.286,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC8CA,2017.03,257.64,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC8CA,2017.09,546.159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC8CA,2018.03,227.8,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC8CA,2018.09,528.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC8CA,2019.03,310.741,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC8CA,2019.09,352.188,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC8CA,2020.03,434.32,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC8CA,2020.09,425.838,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC9CA,2016.09,71.599,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC9CA,2017.03,42.459,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC9CA,2017.09,47.306,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC9CA,2018.03,58.666,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC9CA,2018.09,49.447,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC9CA,2019.03,65.351,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC9CA,2019.09,76.731,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC9CA,2020.03,54.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC9CA,2020.09,121.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF8DD1CA,2016.09,1399.923,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8DD1CA,2017.03,1154.338,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8DD1CA,2017.09,1494.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8DD1CA,2018.03,1189.101,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8DD1CA,2018.09,1515.923,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8DD1CA,2019.03,1304.673,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8DD1CA,2019.09,1560,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8DD1CA,2020.03,1162.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8DD1CA,2020.09,1510.195,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF8EE1CA,2016.09,1411.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2017.03,1490.409,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2017.09,1658.112,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2018.03,1589.187,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2018.09,1931.651,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2019.03,1464.328,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2019.09,2125.036,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2020.03,2126.977,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2020.09,2734.553,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2016.09,2191.993,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2017.03,1975.009,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2017.09,2116.378,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2018.03,1722.627,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2018.09,2385.577,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2019.03,1950.661,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2019.09,2234.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2020.03,2392.788,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2020.09,3824.19,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2017.12,1434.173,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2018.06,1070.062,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2018.12,1775.255,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2019.06,1233.724,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2019.12,1729.577,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2020.06,1308.404,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2017.09,283.316,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2018.03,639.176,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2018.09,245.893,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2019.03,608.931,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2019.09,257.869,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2020.03,416.298,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2020.09,263.599,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8II1CA,2016.09,1500.385,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8II1CA,2017.03,2219.764,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8II1CA,2017.09,1669.788,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8II1CA,2018.03,2286.335,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8II1CA,2018.09,1218.727,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8II1CA,2019.03,2150.718,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8II1CA,2019.09,1825.708,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8II1CA,2020.03,1823.855,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8II1CA,2020.09,973.408,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2016.09,895.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2017.03,1081.046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2017.09,890.469,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2018.03,1081.208,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2018.09,1028.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2019.03,988.82,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2019.09,792.233,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2020.03,991.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2020.09,912.793,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8LL1CA,2016.09,2184.214,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.03,2440.966,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.09,2256.724,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.03,2646.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.09,2865.103,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.03,2588.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.09,2768.714,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.03,2994.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.09,2897.062,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2016.09,2261.174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2017.03,1664.203,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2017.09,2372.734,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2018.03,1749.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2018.09,2323.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2019.03,1835.118,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2019.09,2862.752,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2020.03,2178.742,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN1CA,2020.09,2688.685,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF8MN2CA,2016.09,1045.198,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2017.03,873.991,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2017.09,928.45,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2018.03,896.465,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2018.09,1163.229,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2019.03,1001.875,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2019.09,1196.23,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2020.03,836.333,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8MN2CA,2020.09,410.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2016.09,79.812,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2017.03,157.852,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2017.09,84.734,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2018.03,197.546,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2018.09,121.524,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2019.03,197.228,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2019.09,127.554,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2020.03,261.19,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8PP1CA,2020.09,91.978,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Education and Training,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2016.09,680.444,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2017.03,659.774,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2017.09,635.205,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2018.03,663.874,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2018.09,724.294,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2019.03,765.068,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2019.09,917.918,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2020.03,811.012,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8QQ1CA,2020.09,1211.363,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2016.09,366.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2017.03,421.747,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2017.09,364.147,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2018.03,408.249,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2018.09,412.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2019.03,401.902,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2019.09,456.722,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2020.03,425.999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS1CA,2020.09,396.882,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF8RS2CA,2016.09,172.368,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Other Services,Current prices,Unadjusted,
BDCQ.SF8RS2CA,2017.03,171.683,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Other Services,Current prices,Unadjusted,
